employee_id,department,salary,tenure,satisfaction_level,last_evaluation,number_project,average_monthly_hours,promotion_last_5years,left,risk_score,risk_band,risk_reasons,recommended_interventions
EMP11316,support,medium,4,0.23,0.94,5,242,0,0,66.53,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP08859,sales,low,3,0.15,0.37,2,167,0,0,66.5,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP03971,sales,low,3,0.15,0.74,2,176,0,0,66.5,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP07657,hr,low,5,0.46,0.47,6,101,0,0,66.45,High,"['Low job satisfaction', 'Unhealthy working hours (over/under-work)', 'In a historically high-attrition tenure window']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review recent working hours, reset healthy boundaries, and rebalance work where sustained overwork is visible.', 'Discuss workload versus available capacity and encourage healthier working patterns, including time off where appropriate.', 'Look at the cause of unusually long or low hours and adjust staffing, priorities, or schedules where needed.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP11686,technical,low,5,0.16,0.96,5,137,0,0,66.45,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP04997,technical,medium,4,0.12,0.6,2,194,0,0,66.4,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'In a historically high-attrition tenure window']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP10398,sales,medium,5,0.25,0.82,5,244,0,0,66.36,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP03528,sales,medium,5,0.13,0.91,2,149,0,0,66.35,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'In a historically high-attrition tenure window']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP05237,technical,medium,5,0.53,0.95,2,101,0,0,66.35,High,"['Workload imbalance (too many or too few projects)', 'Low job satisfaction', 'Unhealthy working hours (over/under-work)']","['Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review recent working hours, reset healthy boundaries, and rebalance work where sustained overwork is visible.', 'Discuss workload versus available capacity and encourage healthier working patterns, including time off where appropriate.', 'Look at the cause of unusually long or low hours and adjust staffing, priorities, or schedules where needed.']"
EMP11897,sales,medium,7,0.21,0.85,6,285,0,0,66.34,High,"['Low job satisfaction', 'No recent promotion / stalled growth', 'High performer showing silent burnout signs']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.', 'Bring the manager and HR together for a priority retention conversation, then reduce avoidable pressure and recognize recent performance.', 'Protect the employee from sustained overload while keeping recognition high; strong performance should not depend on endless extra hours.', ""Use a focused leadership check-in to address burnout signals, workload, recognition, and the employee's longer-term goals.""]"
EMP03862,support,low,5,0.2,0.93,4,101,0,0,66.25,High,"['Low job satisfaction', 'Unhealthy working hours (over/under-work)', 'In a historically high-attrition tenure window']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review recent working hours, reset healthy boundaries, and rebalance work where sustained overwork is visible.', 'Discuss workload versus available capacity and encourage healthier working patterns, including time off where appropriate.', 'Look at the cause of unusually long or low hours and adjust staffing, priorities, or schedules where needed.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP09024,sales,low,3,0.43,0.38,2,278,0,0,66.24,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP04820,sales,low,5,0.19,0.8,4,249,0,0,66.23,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP05562,randd,low,6,0.16,0.81,2,159,0,0,66.2,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP09061,it,low,5,0.39,0.75,5,286,0,0,66.16,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP04790,product_mng,low,6,0.33,0.82,5,249,0,0,66.03,High,"['Low job satisfaction', 'No recent promotion / stalled growth', 'Below-market / low compensation band']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.', 'Review pay against the role and market, and pair the conversation with recognition or other rewards where a change is not immediate.', 'Benchmark compensation for the role and explain the path for future pay progression as clearly as possible.', 'Consider a compensation review alongside recognition, bonus eligibility, flexibility, or development opportunities.']"
EMP11028,accounting,low,4,0.3,0.58,2,189,0,0,66.0,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'In a historically high-attrition tenure window']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP10980,randd,low,4,0.32,0.86,4,266,0,0,65.97,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP10493,technical,low,3,0.32,0.4,2,132,0,0,65.9,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP09625,sales,low,5,0.23,0.84,5,131,0,0,65.85,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP05747,accounting,medium,4,0.44,0.92,6,268,0,0,65.8,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP08498,hr,medium,5,0.24,0.94,6,237,0,0,65.8,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP04244,support,low,5,0.14,0.66,6,142,0,0,65.8,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP10077,sales,medium,5,0.15,0.8,5,121,0,0,65.75,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP08667,support,low,4,0.31,0.79,2,193,0,0,65.7,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'In a historically high-attrition tenure window']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP10946,technical,low,6,0.16,0.94,4,261,0,0,65.7,High,"['Low job satisfaction', 'No recent promotion / stalled growth', 'Below-market / low compensation band']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.', 'Review pay against the role and market, and pair the conversation with recognition or other rewards where a change is not immediate.', 'Benchmark compensation for the role and explain the path for future pay progression as clearly as possible.', 'Consider a compensation review alongside recognition, bonus eligibility, flexibility, or development opportunities.']"
EMP07305,it,low,5,0.31,0.42,2,169,0,0,65.7,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'In a historically high-attrition tenure window']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP05408,randd,low,4,0.18,0.93,3,245,0,0,65.67,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP03152,accounting,low,4,0.54,0.5,2,123,0,0,65.55,High,"['Workload imbalance (too many or too few projects)', 'Low job satisfaction', 'In a historically high-attrition tenure window']","['Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP08790,sales,low,5,0.24,0.78,5,131,0,0,65.55,High,"['Low job satisfaction', 'In a historically high-attrition tenure window', 'No recent promotion / stalled growth']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression."", 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.']"
EMP04786,it,low,5,0.32,0.72,2,240,0,0,65.4,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'In a historically high-attrition tenure window']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP04975,sales,low,6,0.14,0.73,5,266,0,0,65.37,High,"['Low job satisfaction', 'No recent promotion / stalled growth', 'Below-market / low compensation band']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Be explicit about promotion expectations, timing, and the skills or outcomes needed for the next step.', 'Create a visible growth plan with ownership of a project, mentoring, training, or another development opportunity.', 'Agree on a clear review point so the employee is not left with an open-ended promise about progression.', 'Review pay against the role and market, and pair the conversation with recognition or other rewards where a change is not immediate.', 'Benchmark compensation for the role and explain the path for future pay progression as clearly as possible.', 'Consider a compensation review alongside recognition, bonus eligibility, flexibility, or development opportunities.']"
EMP05580,sales,medium,4,0.49,0.89,2,233,0,0,65.3,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'In a historically high-attrition tenure window']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Set up a career conversation covering the next role, new responsibilities, and what growth could look like over the next 6–12 months.', ""Explore a stretch assignment, mentoring opportunity, or internal move to keep the employee's next step visible."", ""Refresh the employee's development plan and create a concrete next milestone for progression.""]"
EMP04924,support,medium,3,0.39,0.38,2,106,0,0,65.3,High,"['Low job satisfaction', 'Workload imbalance (too many or too few projects)', 'Unhealthy working hours (over/under-work)']","['Start with a confidential stay interview to understand what is making the employee unhappy and agree on practical changes.', 'Use a focused engagement check-in or pulse survey to uncover the main source of dissatisfaction.', 'Create a short action plan with the employee and manager around the biggest day-to-day pain point.', 'Review project allocation and rebalance the workload so responsibilities are challenging without becoming overwhelming.', ""Clarify priorities, remove low-value work where possible, and make sure responsibilities match the employee's role and capacity."", 'Explore a better-fit assignment, additional support, or a stretch opportunity depending on the workload pattern.', 'Review recent working hours, reset healthy boundaries, and rebalance work where sustained overwork is visible.', 'Discuss workload versus available capacity and encourage healthier working patterns, including time off where appropriate.', 'Look at the cause of unusually long or low hours and adjust staffing, priorities, or schedules where needed.']"
